original,renamed
TRINITY_DN5_c0_g1_i1 len=478 path=[0:0-477],Transcript_8652
TRINITY_DN59_c0_g1_i1 len=2321 path=[0:0-2320],Transcript_8653
TRINITY_DN99_c0_g1_i1 len=708 path=[1:0-284 2:285-707],Transcript_8654
TRINITY_DN99_c0_g1_i2 len=629 path=[0:0-205 2:206-628],Transcript_8655
TRINITY_DN19_c0_g1_i1 len=756 path=[0:0-755],Transcript_8656
TRINITY_DN80_c0_g1_i1 len=1433 path=[0:0-277 2:278-325 4:326-380 5:381-1432],Transcript_8657
TRINITY_DN80_c0_g1_i2 len=1409 path=[1:0-253 2:254-301 3:302-356 5:357-1408],Transcript_8658
TRINITY_DN3_c0_g1_i1 len=2341 path=[1:0-1848 2:1849-2340],Transcript_8659
TRINITY_DN3_c0_g1_i2 len=644 path=[0:0-151 2:152-643],Transcript_8660
TRINITY_DN67_c0_g1_i1 len=2165 path=[0:0-2164],Transcript_8661
TRINITY_DN11_c0_g1_i1 len=584 path=[0:0-583],Transcript_8662
TRINITY_DN69_c0_g1_i1 len=2587 path=[0:0-913 1:914-2586],Transcript_8663
TRINITY_DN69_c0_g1_i2 len=1531 path=[0:0-913 2:914-1530],Transcript_8664
TRINITY_DN8_c0_g1_i1 len=703 path=[0:0-565 1:566-702],Transcript_8665
TRINITY_DN8_c0_g1_i2 len=712 path=[0:0-565 2:566-711],Transcript_8666
TRINITY_DN30_c1_g1_i1 len=442 path=[0:0-441],Transcript_8667
TRINITY_DN30_c0_g1_i1 len=887 path=[0:0-886],Transcript_8668
TRINITY_DN92_c0_g1_i4 len=870 path=[0:0-168 1:169-436 3:437-522 5:523-700 6:701-724 7:725-869],Transcript_8669
TRINITY_DN92_c0_g1_i1 len=940 path=[0:0-168 1:169-436 3:437-522 4:523-700 6:701-724 8:725-939],Transcript_8670
TRINITY_DN92_c0_g1_i2 len=940 path=[0:0-168 2:169-436 3:437-522 4:523-700 6:701-724 8:725-939],Transcript_8671
TRINITY_DN92_c0_g1_i3 len=870 path=[0:0-168 2:169-436 3:437-522 5:523-700 6:701-724 7:725-869],Transcript_8672
TRINITY_DN25_c0_g1_i1 len=979 path=[0:0-439 2:440-557 3:558-695 5:696-785 6:786-820 8:821-978],Transcript_8673
TRINITY_DN25_c0_g1_i2 len=1097 path=[0:0-439 1:440-557 3:558-695 4:696-785 6:786-820 7:821-1096],Transcript_8674
TRINITY_DN41_c3_g1_i1 len=1554 path=[0:0-1553],Transcript_8675
TRINITY_DN41_c4_g1_i1 len=405 path=[0:0-404],Transcript_8676
TRINITY_DN41_c1_g1_i1 len=543 path=[0:0-129 1:130-184 3:185-542],Transcript_8677
TRINITY_DN41_c1_g1_i2 len=543 path=[0:0-129 2:130-184 3:185-542],Transcript_8678
TRINITY_DN41_c2_g1_i1 len=293 path=[0:0-292],Transcript_8679
TRINITY_DN41_c0_g1_i4 len=1946 path=[0:0-260 2:261-327 3:328-344 4:345-359 6:360-564 8:565-609 9:610-1945],Transcript_8680
TRINITY_DN41_c0_g1_i1 len=1946 path=[0:0-260 1:261-327 3:328-344 4:345-359 7:360-564 8:565-609 9:610-1945],Transcript_8681
TRINITY_DN41_c0_g1_i3 len=1946 path=[0:0-260 1:261-327 3:328-344 5:345-609 9:610-1945],Transcript_8682
TRINITY_DN38_c0_g1_i4 len=1692 path=[0:0-104 2:105-301 4:302-1691],Transcript_8683
TRINITY_DN38_c0_g1_i1 len=613 path=[0:0-104 2:105-301 3:302-612],Transcript_8684
TRINITY_DN38_c0_g1_i2 len=1719 path=[1:0-131 2:132-328 4:329-1718],Transcript_8685
TRINITY_DN38_c0_g1_i3 len=640 path=[1:0-131 2:132-328 3:329-639],Transcript_8686
TRINITY_DN72_c0_g1_i1 len=2127 path=[0:0-2126],Transcript_8687
TRINITY_DN10_c0_g1_i1 len=1043 path=[0:0-255 2:256-1042],Transcript_8688
TRINITY_DN10_c0_g1_i2 len=896 path=[1:0-108 2:109-895],Transcript_8689
TRINITY_DN46_c0_g1_i1 len=2479 path=[0:0-2478],Transcript_8690
TRINITY_DN13_c0_g1_i1 len=524 path=[0:0-523],Transcript_8691
TRINITY_DN36_c0_g1_i1 len=490 path=[0:0-283 1:284-489],Transcript_8692
TRINITY_DN36_c0_g1_i2 len=427 path=[0:0-283 2:284-426],Transcript_8693
TRINITY_DN9_c0_g1_i4 len=670 path=[0:0-221 2:222-258 3:259-305 5:306-354 6:355-669],Transcript_8694
TRINITY_DN9_c0_g1_i1 len=670 path=[0:0-221 1:222-258 3:259-305 4:306-354 6:355-669],Transcript_8695
TRINITY_DN52_c0_g1_i1 len=620 path=[1:0-114 2:115-152 4:153-619],Transcript_8696
TRINITY_DN52_c0_g1_i2 len=291 path=[1:0-114 2:115-152 3:153-290],Transcript_8697
TRINITY_DN52_c0_g1_i3 len=369 path=[0:0-192 2:193-230 3:231-368],Transcript_8698
TRINITY_DN75_c0_g1_i1 len=583 path=[0:0-395 1:396-582],Transcript_8699
TRINITY_DN75_c0_g1_i2 len=558 path=[0:0-395 2:396-557],Transcript_8700
TRINITY_DN97_c0_g1_i1 len=258 path=[0:0-212 1:213-257],Transcript_8701
TRINITY_DN97_c0_g1_i2 len=430 path=[0:0-212 2:213-429],Transcript_8702
TRINITY_DN39_c0_g1_i4 len=3745 path=[0:0-1679 1:1680-2164 3:2165-2419 4:2420-2445 6:2446-3744],Transcript_8703
TRINITY_DN39_c0_g1_i1 len=3881 path=[0:0-1679 2:1680-1699 3:1700-1954 5:1955-2581 6:2582-3880],Transcript_8704
TRINITY_DN39_c0_g1_i2 len=3280 path=[0:0-1679 2:1680-1699 3:1700-1954 4:1955-1980 6:1981-3279],Transcript_8705
TRINITY_DN39_c0_g1_i3 len=4346 path=[0:0-1679 1:1680-2164 3:2165-2419 5:2420-3046 6:3047-4345],Transcript_8706
TRINITY_DN76_c1_g1_i1 len=1699 path=[0:0-1698],Transcript_8707
TRINITY_DN76_c0_g1_i1 len=3192 path=[0:0-3191],Transcript_8708
TRINITY_DN0_c0_g1_i1 len=632 path=[0:0-631],Transcript_8709
TRINITY_DN94_c0_g1_i1 len=544 path=[0:0-543],Transcript_8710
TRINITY_DN2_c0_g1_i1 len=684 path=[1:0-209 2:210-623 4:624-683],Transcript_8711
TRINITY_DN2_c0_g1_i2 len=662 path=[1:0-209 2:210-623 3:624-661],Transcript_8712
TRINITY_DN2_c0_g1_i3 len=2014 path=[0:0-1539 2:1540-1953 4:1954-2013],Transcript_8713
TRINITY_DN86_c0_g1_i1 len=1820 path=[0:0-1819],Transcript_8714
TRINITY_DN62_c0_g1_i1 len=235 path=[1:0-55 2:56-234],Transcript_8715
TRINITY_DN62_c0_g1_i2 len=399 path=[0:0-219 2:220-398],Transcript_8716
TRINITY_DN50_c1_g1_i1 len=382 path=[0:0-381],Transcript_8717
TRINITY_DN50_c2_g1_i1 len=279 path=[0:0-278],Transcript_8718
TRINITY_DN50_c0_g1_i1 len=843 path=[0:0-842],Transcript_8719
TRINITY_DN51_c0_g1_i1 len=727 path=[0:0-726],Transcript_8720
TRINITY_DN45_c0_g1_i4 len=7329 path=[1:0-1724 2:1725-6280 3:6281-6308 5:6309-7328],Transcript_8721
TRINITY_DN45_c0_g1_i5 len=5640 path=[0:0-63 2:64-4619 5:4620-5639],Transcript_8722
TRINITY_DN45_c0_g1_i2 len=7329 path=[1:0-1724 2:1725-6280 4:6281-6308 5:6309-7328],Transcript_8723
TRINITY_DN7_c0_g1_i1 len=751 path=[0:0-516 1:517-750],Transcript_8724
TRINITY_DN7_c0_g1_i2 len=743 path=[0:0-516 2:517-742],Transcript_8725
TRINITY_DN53_c0_g1_i1 len=308 path=[0:0-56 2:57-307],Transcript_8726
TRINITY_DN53_c0_g1_i2 len=446 path=[1:0-194 2:195-445],Transcript_8727
TRINITY_DN18_c0_g1_i1 len=1484 path=[0:0-1483],Transcript_8728
TRINITY_DN88_c0_g1_i1 len=564 path=[0:0-477 1:478-563],Transcript_8729
TRINITY_DN88_c0_g1_i2 len=506 path=[0:0-477 2:478-505],Transcript_8730
TRINITY_DN65_c0_g1_i1 len=1117 path=[0:0-207 1:208-486 3:487-1116],Transcript_8731
TRINITY_DN65_c0_g1_i2 len=1117 path=[0:0-207 2:208-486 3:487-1116],Transcript_8732
TRINITY_DN85_c0_g1_i1 len=552 path=[0:0-551],Transcript_8733
TRINITY_DN43_c1_g1_i1 len=312 path=[0:0-311],Transcript_8734
TRINITY_DN43_c0_g1_i1 len=701 path=[0:0-128 2:129-294 3:295-700],Transcript_8735
TRINITY_DN43_c0_g1_i2 len=701 path=[0:0-128 1:129-294 3:295-700],Transcript_8736
TRINITY_DN33_c0_g1_i1 len=1838 path=[0:0-1837],Transcript_8737
TRINITY_DN48_c0_g1_i1 len=703 path=[0:0-427 1:428-509 3:510-553 5:554-702],Transcript_8738
TRINITY_DN48_c0_g1_i2 len=662 path=[0:0-427 2:428-509 3:510-553 4:554-661],Transcript_8739
TRINITY_DN58_c1_g1_i1 len=416 path=[0:0-415],Transcript_8740
TRINITY_DN58_c0_g1_i1 len=605 path=[0:0-604],Transcript_8741
TRINITY_DN6_c0_g1_i1 len=686 path=[0:0-685],Transcript_8742
TRINITY_DN87_c0_g1_i1 len=1059 path=[0:0-921 2:922-1058],Transcript_8743
TRINITY_DN87_c0_g1_i2 len=218 path=[1:0-80 2:81-217],Transcript_8744
TRINITY_DN78_c0_g1_i1 len=744 path=[0:0-743],Transcript_8745
TRINITY_DN28_c0_g1_i1 len=1048 path=[1:0-911 2:912-1047],Transcript_8746
TRINITY_DN28_c0_g1_i2 len=418 path=[0:0-281 2:282-417],Transcript_8747
TRINITY_DN74_c0_g1_i1 len=1351 path=[0:0-1350],Transcript_8748
TRINITY_DN90_c1_g1_i1 len=994 path=[0:0-993],Transcript_8749
TRINITY_DN90_c0_g1_i1 len=501 path=[0:0-500],Transcript_8750
TRINITY_DN82_c1_g1_i1 len=766 path=[0:0-765],Transcript_8751
TRINITY_DN82_c0_g1_i1 len=325 path=[0:0-324],Transcript_8752
TRINITY_DN83_c0_g1_i1 len=1162 path=[0:0-1161],Transcript_8753
TRINITY_DN246_c0_g1_i1 len=1852 path=[0:0-1851],Transcript_8754
TRINITY_DN221_c0_g1_i1 len=1166 path=[1:0-925 2:926-1165],Transcript_8755
TRINITY_DN221_c0_g1_i2 len=312 path=[0:0-71 2:72-311],Transcript_8756
TRINITY_DN263_c0_g1_i1 len=1879 path=[0:0-1878],Transcript_8757
TRINITY_DN278_c0_g1_i1 len=3616 path=[0:0-3615],Transcript_8758
TRINITY_DN222_c0_g1_i1 len=437 path=[0:0-436],Transcript_8759
TRINITY_DN244_c0_g1_i1 len=1062 path=[0:0-1061],Transcript_8760
TRINITY_DN206_c0_g1_i1 len=2056 path=[0:0-2055],Transcript_8761
TRINITY_DN204_c0_g1_i1 len=1399 path=[0:0-161 1:162-1398],Transcript_8762
TRINITY_DN204_c0_g1_i2 len=218 path=[0:0-161 2:162-217],Transcript_8763
TRINITY_DN239_c0_g1_i1 len=1961 path=[0:0-1960],Transcript_8764
TRINITY_DN218_c0_g1_i1 len=355 path=[0:0-354],Transcript_8765
TRINITY_DN229_c0_g1_i1 len=1897 path=[0:0-1896],Transcript_8766
TRINITY_DN295_c0_g1_i1 len=1843 path=[0:0-1842],Transcript_8767
TRINITY_DN213_c0_g1_i1 len=775 path=[0:0-774],Transcript_8768
TRINITY_DN255_c0_g1_i1 len=222 path=[0:0-221],Transcript_8769
TRINITY_DN290_c0_g1_i1 len=1013 path=[0:0-1012],Transcript_8770
TRINITY_DN236_c0_g1_i1 len=2341 path=[0:0-2340],Transcript_8771
TRINITY_DN253_c0_g1_i1 len=1015 path=[0:0-1014],Transcript_8772
TRINITY_DN247_c0_g1_i1 len=1128 path=[0:0-1127],Transcript_8773
TRINITY_DN228_c0_g1_i1 len=1935 path=[0:0-1934],Transcript_8774
TRINITY_DN298_c0_g1_i1 len=530 path=[0:0-529],Transcript_8775
TRINITY_DN217_c0_g1_i1 len=1962 path=[0:0-1961],Transcript_8776
TRINITY_DN274_c0_g1_i1 len=912 path=[0:0-911],Transcript_8777
TRINITY_DN276_c0_g1_i1 len=616 path=[0:0-615],Transcript_8778
TRINITY_DN288_c0_g1_i1 len=1847 path=[0:0-1846],Transcript_8779
TRINITY_DN271_c0_g1_i1 len=224 path=[0:0-223],Transcript_8780
TRINITY_DN260_c0_g1_i1 len=1369 path=[0:0-1368],Transcript_8781
TRINITY_DN205_c0_g1_i1 len=1748 path=[0:0-1747],Transcript_8782
TRINITY_DN225_c0_g1_i1 len=1737 path=[0:0-1736],Transcript_8783
TRINITY_DN275_c1_g1_i1 len=865 path=[0:0-864],Transcript_8784
TRINITY_DN275_c0_g1_i1 len=1483 path=[0:0-1482],Transcript_8785
TRINITY_DN240_c0_g1_i1 len=2497 path=[0:0-2496],Transcript_8786
TRINITY_DN227_c0_g1_i1 len=338 path=[0:0-337],Transcript_8787
TRINITY_DN292_c0_g1_i1 len=2199 path=[0:0-2198],Transcript_8788
TRINITY_DN266_c0_g1_i1 len=2040 path=[0:0-2039],Transcript_8789
TRINITY_DN291_c0_g1_i1 len=2254 path=[0:0-2253],Transcript_8790
TRINITY_DN272_c0_g1_i1 len=1532 path=[0:0-1531],Transcript_8791
TRINITY_DN299_c0_g1_i1 len=244 path=[0:0-243],Transcript_8792
TRINITY_DN269_c1_g1_i1 len=380 path=[0:0-379],Transcript_8793
TRINITY_DN269_c0_g1_i1 len=327 path=[0:0-326],Transcript_8794
TRINITY_DN293_c0_g1_i1 len=989 path=[0:0-988],Transcript_8795
TRINITY_DN287_c0_g1_i1 len=1142 path=[0:0-1141],Transcript_8796
TRINITY_DN201_c0_g1_i1 len=2965 path=[0:0-2964],Transcript_8797
TRINITY_DN273_c0_g1_i1 len=2634 path=[0:0-2633],Transcript_8798
TRINITY_DN282_c0_g1_i1 len=259 path=[0:0-258],Transcript_8799
TRINITY_DN297_c0_g1_i1 len=2482 path=[0:0-2481],Transcript_8800
TRINITY_DN281_c0_g1_i1 len=1023 path=[0:0-1022],Transcript_8801
TRINITY_DN277_c0_g1_i1 len=2617 path=[0:0-2616],Transcript_8802
TRINITY_DN250_c0_g1_i1 len=1730 path=[0:0-1729],Transcript_8803
TRINITY_DN289_c0_g1_i1 len=3415 path=[0:0-3414],Transcript_8804
TRINITY_DN208_c0_g1_i1 len=589 path=[0:0-588],Transcript_8805
TRINITY_DN294_c0_g1_i1 len=725 path=[0:0-724],Transcript_8806
TRINITY_DN262_c0_g1_i1 len=1637 path=[0:0-1636],Transcript_8807
TRINITY_DN265_c0_g1_i1 len=1665 path=[0:0-1664],Transcript_8808
TRINITY_DN224_c0_g1_i1 len=945 path=[0:0-944],Transcript_8809
TRINITY_DN259_c0_g1_i1 len=583 path=[0:0-582],Transcript_8810
TRINITY_DN232_c0_g1_i1 len=2817 path=[0:0-2816],Transcript_8811
TRINITY_DN254_c0_g1_i1 len=245 path=[0:0-244],Transcript_8812
TRINITY_DN256_c0_g1_i1 len=2097 path=[0:0-2096],Transcript_8813
TRINITY_DN279_c0_g1_i1 len=1006 path=[0:0-1005],Transcript_8814
TRINITY_DN264_c0_g1_i1 len=1530 path=[0:0-1529],Transcript_8815
TRINITY_DN283_c0_g1_i1 len=1710 path=[0:0-1709],Transcript_8816
TRINITY_DN216_c0_g1_i1 len=1131 path=[0:0-1130],Transcript_8817
TRINITY_DN285_c0_g1_i1 len=2430 path=[0:0-2429],Transcript_8818
TRINITY_DN214_c0_g1_i1 len=933 path=[1:0-79 2:80-932],Transcript_8819
TRINITY_DN214_c0_g1_i2 len=1072 path=[0:0-218 2:219-1071],Transcript_8820
TRINITY_DN280_c0_g1_i1 len=1282 path=[0:0-1281],Transcript_8821
TRINITY_DN286_c0_g1_i1 len=1665 path=[0:0-1664],Transcript_8822
TRINITY_DN200_c0_g1_i1 len=3801 path=[0:0-3800],Transcript_8823
TRINITY_DN230_c0_g1_i1 len=1111 path=[0:0-1110],Transcript_8824
TRINITY_DN211_c0_g1_i1 len=807 path=[0:0-806],Transcript_8825
TRINITY_DN215_c0_g1_i1 len=409 path=[0:0-408],Transcript_8826
TRINITY_DN207_c0_g1_i1 len=3524 path=[0:0-3523],Transcript_8827
TRINITY_DN237_c0_g1_i1 len=1175 path=[0:0-1174],Transcript_8828
TRINITY_DN267_c0_g1_i1 len=2083 path=[0:0-1512 2:1513-2082],Transcript_8829
TRINITY_DN267_c0_g1_i2 len=2171 path=[0:0-1512 1:1513-1600 2:1601-2170],Transcript_8830
TRINITY_DN210_c0_g1_i1 len=2473 path=[0:0-2472],Transcript_8831
TRINITY_DN296_c0_g1_i1 len=629 path=[0:0-628],Transcript_8832
TRINITY_DN238_c1_g1_i1 len=216 path=[0:0-215],Transcript_8833
TRINITY_DN238_c0_g1_i1 len=253 path=[0:0-252],Transcript_8834
TRINITY_DN231_c0_g1_i1 len=694 path=[0:0-659 1:660-693],Transcript_8835
TRINITY_DN231_c0_g1_i2 len=687 path=[0:0-659 2:660-686],Transcript_8836
TRINITY_DN234_c0_g1_i1 len=3185 path=[0:0-3184],Transcript_8837
TRINITY_DN226_c0_g1_i1 len=1170 path=[0:0-1169],Transcript_8838
TRINITY_DN241_c1_g1_i1 len=1190 path=[0:0-1189],Transcript_8839
TRINITY_DN241_c0_g1_i1 len=454 path=[0:0-453],Transcript_8840
TRINITY_DN212_c0_g1_i1 len=2232 path=[0:0-2231],Transcript_8841
TRINITY_DN270_c0_g1_i1 len=2228 path=[0:0-2227],Transcript_8842
TRINITY_DN257_c0_g1_i1 len=434 path=[0:0-433],Transcript_8843
TRINITY_DN243_c0_g1_i1 len=1249 path=[0:0-1248],Transcript_8844
TRINITY_DN248_c0_g1_i1 len=290 path=[0:0-289],Transcript_8845
TRINITY_DN233_c0_g1_i1 len=866 path=[0:0-387 2:388-865],Transcript_8846
TRINITY_DN233_c0_g1_i2 len=511 path=[1:0-32 2:33-510],Transcript_8847
TRINITY_DN242_c0_g1_i1 len=2607 path=[0:0-2606],Transcript_8848
TRINITY_DN223_c0_g1_i1 len=4262 path=[0:0-4261],Transcript_8849
TRINITY_DN251_c0_g1_i1 len=1177 path=[0:0-1176],Transcript_8850
TRINITY_DN258_c0_g1_i1 len=1724 path=[0:0-1723],Transcript_8851
TRINITY_DN235_c1_g1_i1 len=648 path=[0:0-647],Transcript_8852
TRINITY_DN235_c0_g1_i4 len=633 path=[1:0-62 2:63-157 3:158-430 4:431-437 6:438-576 7:577-632],Transcript_8853
TRINITY_DN235_c0_g1_i1 len=768 path=[1:0-62 2:63-157 3:158-430 4:431-437 5:438-572 6:573-711 7:712-767],Transcript_8854
TRINITY_DN235_c0_g1_i2 len=253 path=[1:0-62 2:63-157 4:158-164 7:165-220 8:221-252],Transcript_8855
TRINITY_DN235_c0_g1_i3 len=627 path=[0:0-31 2:32-126 3:127-399 6:400-538 7:539-594 8:595-626],Transcript_8856
TRINITY_DN249_c0_g1_i1 len=1258 path=[0:0-1257],Transcript_8857
TRINITY_DN245_c0_g1_i1 len=2165 path=[0:0-2164],Transcript_8858
TRINITY_DN284_c0_g1_i1 len=4335 path=[0:0-4334],Transcript_8859
TRINITY_DN252_c0_g1_i1 len=1614 path=[0:0-1613],Transcript_8860
TRINITY_DN203_c0_g1_i1 len=1469 path=[0:0-1468],Transcript_8861
TRINITY_DN261_c0_g1_i1 len=3220 path=[0:0-3219],Transcript_8862
TRINITY_DN209_c0_g1_i1 len=1817 path=[0:0-1816],Transcript_8863
TRINITY_DN202_c0_g1_i1 len=1515 path=[0:0-1514],Transcript_8864
TRINITY_DN268_c0_g1_i1 len=1006 path=[0:0-1005],Transcript_8865
TRINITY_DN3244_c0_g1_i1 len=821 path=[0:0-820],Transcript_8866
TRINITY_DN3213_c0_g1_i1 len=299 path=[0:0-298],Transcript_8867
TRINITY_DN3283_c0_g1_i1 len=439 path=[0:0-438],Transcript_8868
TRINITY_DN3245_c0_g1_i1 len=334 path=[0:0-333],Transcript_8869
TRINITY_DN3263_c0_g1_i1 len=221 path=[0:0-220],Transcript_8870
TRINITY_DN3284_c0_g1_i1 len=945 path=[0:0-944],Transcript_8871
TRINITY_DN3218_c0_g1_i1 len=512 path=[0:0-511],Transcript_8872
TRINITY_DN3274_c0_g1_i1 len=805 path=[0:0-804],Transcript_8873
TRINITY_DN3223_c0_g1_i1 len=1000 path=[0:0-999],Transcript_8874
TRINITY_DN3234_c0_g1_i1 len=839 path=[0:0-838],Transcript_8875
TRINITY_DN3298_c0_g1_i1 len=345 path=[0:0-344],Transcript_8876
TRINITY_DN3238_c0_g1_i1 len=599 path=[0:0-598],Transcript_8877
TRINITY_DN3211_c0_g1_i1 len=1234 path=[0:0-1233],Transcript_8878
TRINITY_DN3294_c0_g1_i1 len=962 path=[0:0-961],Transcript_8879
TRINITY_DN3208_c0_g1_i1 len=741 path=[0:0-740],Transcript_8880
TRINITY_DN3236_c0_g1_i1 len=240 path=[0:0-239],Transcript_8881
TRINITY_DN3248_c0_g1_i1 len=273 path=[0:0-272],Transcript_8882
TRINITY_DN3232_c0_g1_i1 len=505 path=[0:0-504],Transcript_8883
TRINITY_DN3268_c0_g1_i1 len=1550 path=[0:0-1549],Transcript_8884
TRINITY_DN3220_c0_g1_i1 len=777 path=[0:0-776],Transcript_8885
TRINITY_DN3288_c0_g1_i1 len=2485 path=[0:0-2484],Transcript_8886
TRINITY_DN3257_c0_g1_i1 len=354 path=[0:0-353],Transcript_8887
TRINITY_DN3259_c0_g1_i1 len=2605 path=[0:0-2604],Transcript_8888
TRINITY_DN3299_c0_g1_i1 len=305 path=[0:0-304],Transcript_8889
TRINITY_DN3285_c0_g1_i1 len=748 path=[0:0-747],Transcript_8890
TRINITY_DN3212_c0_g1_i1 len=1300 path=[0:0-1299],Transcript_8891
TRINITY_DN3252_c0_g1_i1 len=379 path=[0:0-378],Transcript_8892
TRINITY_DN3207_c0_g1_i1 len=442 path=[0:0-441],Transcript_8893
TRINITY_DN3206_c0_g1_i1 len=640 path=[0:0-639],Transcript_8894
TRINITY_DN3229_c0_g1_i1 len=548 path=[0:0-547],Transcript_8895
TRINITY_DN3264_c0_g1_i1 len=1319 path=[0:0-1318],Transcript_8896
TRINITY_DN3253_c0_g1_i1 len=1658 path=[0:0-1657],Transcript_8897
TRINITY_DN3297_c0_g1_i1 len=421 path=[0:0-420],Transcript_8898
TRINITY_DN3216_c0_g1_i1 len=833 path=[0:0-832],Transcript_8899
TRINITY_DN3262_c0_g1_i1 len=1063 path=[0:0-1062],Transcript_8900
TRINITY_DN3293_c0_g1_i1 len=571 path=[0:0-570],Transcript_8901
TRINITY_DN3272_c0_g1_i1 len=1221 path=[0:0-1220],Transcript_8902
TRINITY_DN3287_c0_g1_i1 len=878 path=[0:0-877],Transcript_8903
TRINITY_DN3281_c0_g1_i1 len=1853 path=[0:0-1852],Transcript_8904
TRINITY_DN3249_c0_g1_i1 len=1036 path=[0:0-1035],Transcript_8905
TRINITY_DN3233_c0_g1_i1 len=869 path=[0:0-868],Transcript_8906
TRINITY_DN3231_c0_g1_i1 len=1211 path=[0:0-1210],Transcript_8907
TRINITY_DN3221_c0_g1_i1 len=732 path=[0:0-731],Transcript_8908
TRINITY_DN3254_c0_g1_i1 len=225 path=[0:0-224],Transcript_8909
TRINITY_DN3271_c0_g1_i1 len=2597 path=[0:0-2596],Transcript_8910
TRINITY_DN3225_c0_g1_i1 len=1283 path=[0:0-1282],Transcript_8911
TRINITY_DN3227_c0_g1_i1 len=214 path=[0:0-213],Transcript_8912
TRINITY_DN3256_c0_g1_i1 len=1362 path=[0:0-1361],Transcript_8913
TRINITY_DN3291_c0_g1_i1 len=210 path=[0:0-209],Transcript_8914
TRINITY_DN3282_c0_g1_i1 len=932 path=[0:0-931],Transcript_8915
TRINITY_DN3228_c0_g1_i1 len=248 path=[0:0-247],Transcript_8916
TRINITY_DN3275_c0_g1_i1 len=982 path=[0:0-981],Transcript_8917
TRINITY_DN3219_c0_g1_i1 len=1239 path=[0:0-1238],Transcript_8918
TRINITY_DN3277_c0_g1_i1 len=994 path=[0:0-993],Transcript_8919
TRINITY_DN3295_c0_g1_i1 len=599 path=[0:0-598],Transcript_8920
TRINITY_DN3290_c0_g1_i1 len=1797 path=[0:0-1796],Transcript_8921
TRINITY_DN3255_c0_g1_i1 len=1768 path=[0:0-1767],Transcript_8922
TRINITY_DN3269_c0_g1_i1 len=958 path=[0:0-957],Transcript_8923
TRINITY_DN3224_c0_g1_i1 len=241 path=[0:0-240],Transcript_8924
TRINITY_DN3279_c0_g1_i1 len=2621 path=[0:0-2620],Transcript_8925
TRINITY_DN3296_c0_g1_i1 len=420 path=[0:0-419],Transcript_8926
TRINITY_DN3265_c0_g1_i1 len=577 path=[0:0-576],Transcript_8927
TRINITY_DN3278_c0_g1_i1 len=1125 path=[0:0-1124],Transcript_8928
TRINITY_DN3270_c0_g1_i1 len=851 path=[0:0-850],Transcript_8929
TRINITY_DN3200_c0_g1_i1 len=1471 path=[0:0-1470],Transcript_8930
TRINITY_DN3203_c0_g1_i1 len=1031 path=[0:0-1030],Transcript_8931
TRINITY_DN3280_c0_g1_i1 len=388 path=[0:0-387],Transcript_8932
TRINITY_DN3242_c0_g1_i1 len=233 path=[0:0-232],Transcript_8933
TRINITY_DN3217_c0_g1_i1 len=745 path=[0:0-744],Transcript_8934
TRINITY_DN3210_c0_g1_i1 len=841 path=[0:0-840],Transcript_8935
TRINITY_DN3251_c0_g1_i1 len=283 path=[0:0-282],Transcript_8936
TRINITY_DN3237_c0_g1_i1 len=340 path=[0:0-339],Transcript_8937
TRINITY_DN3261_c0_g1_i1 len=221 path=[0:0-220],Transcript_8938
TRINITY_DN3286_c0_g1_i1 len=852 path=[0:0-851],Transcript_8939
TRINITY_DN3258_c0_g1_i1 len=801 path=[0:0-800],Transcript_8940
TRINITY_DN3202_c0_g1_i1 len=1066 path=[0:0-1065],Transcript_8941
TRINITY_DN3241_c0_g1_i1 len=494 path=[0:0-493],Transcript_8942
TRINITY_DN3250_c0_g1_i1 len=273 path=[0:0-272],Transcript_8943
TRINITY_DN3292_c0_g1_i1 len=1229 path=[0:0-1228],Transcript_8944
TRINITY_DN3243_c0_g1_i1 len=406 path=[0:0-405],Transcript_8945
TRINITY_DN3230_c0_g1_i1 len=1166 path=[0:0-1165],Transcript_8946
TRINITY_DN3276_c0_g1_i1 len=276 path=[0:0-275],Transcript_8947
TRINITY_DN3222_c0_g1_i1 len=898 path=[0:0-897],Transcript_8948
TRINITY_DN3226_c0_g1_i1 len=2519 path=[0:0-2518],Transcript_8949
TRINITY_DN3239_c0_g1_i1 len=202 path=[0:0-201],Transcript_8950
TRINITY_DN3235_c0_g1_i1 len=1832 path=[0:0-1831],Transcript_8951
TRINITY_DN3209_c0_g1_i1 len=1307 path=[0:0-1306],Transcript_8952
TRINITY_DN3273_c0_g1_i1 len=1198 path=[0:0-1197],Transcript_8953
TRINITY_DN3204_c0_g1_i1 len=421 path=[0:0-420],Transcript_8954
TRINITY_DN3289_c0_g1_i1 len=365 path=[0:0-364],Transcript_8955
TRINITY_DN3246_c0_g1_i1 len=528 path=[0:0-527],Transcript_8956
TRINITY_DN3215_c0_g1_i1 len=1663 path=[0:0-1662],Transcript_8957
TRINITY_DN3240_c0_g1_i1 len=1164 path=[0:0-1163],Transcript_8958
TRINITY_DN3267_c0_g1_i1 len=450 path=[0:0-449],Transcript_8959
TRINITY_DN3205_c0_g1_i1 len=1796 path=[0:0-1795],Transcript_8960
TRINITY_DN3247_c0_g1_i1 len=704 path=[0:0-703],Transcript_8961
TRINITY_DN3266_c0_g1_i1 len=654 path=[0:0-653],Transcript_8962
